initialUsedMemory,initialFreeMemory,query token,gcRun,gcInitialMemory,gcFinalMemory,gcTotalMemory,userTime,sysTime,realTime,cpuTimeTaken,finalUsedMemory,finalFreeMemory
7.206104137,0.684032582,token_2,TRUE,7.252479553,4.992362976,7.590820313,0.15,0,0.03,0.119881928,5.00958766,2.581232652
5.024714455,2.566105857,token_22,FALSE,0,0,0,0,0,0,0.096624871,5.070155248,2.520665064
5.08545775,2.505362563,token_29,FALSE,0,0,0,0,0,0,0.123968546,5.146053627,2.444766685
5.146053627,2.444766685,token_83,FALSE,0,0,0,0,0,0,0.112645664,5.192027338,2.398792975
5.192027338,2.398792975,token_89,FALSE,0,0,0,0,0,0,0.271524643,5.381320864,2.209499449
5.381320864,2.209499449,token_63,FALSE,0,0,0,0,0,0,0.248266472,5.56296593,2.027854383
5.56296593,2.027854383,token_42,FALSE,0,0,0,0,0,0,0.357065905,5.8700523,1.720768012
5.8700523,1.720768012,token_32,FALSE,0,0,0,0,0,0,0.140900829,5.941813111,1.649007201
5.941813111,1.649007201,token_56,FALSE,0,0,0,0,0,0,0.19689672,6.062908627,1.527911685
6.062908627,1.527911685,token_19,FALSE,0,0,0,0,0,0,0.246474327,6.235044844,1.355775468
6.235044844,1.355775468,token_85,FALSE,0,0,0,0,0,0,0.132046893,6.325860396,1.264959916
6.325890698,1.264929615,token_82,FALSE,0,0,0,0,0,0,0.13928531,6.417772032,1.17304828
6.417773992,1.173046321,token_18,FALSE,0,0,0,0,0,0,0.177046659,6.535793334,1.055026978
6.535793334,1.055026978,token_38,FALSE,0,0,0,0,0,0,0.239706786,6.672014631,0.918805681
6.672014631,0.918805681,token_33,FALSE,0,0,0,0,0,0,0.374089394,6.947545886,0.643274426
6.947545886,0.643274426,token_66,FALSE,0,0,0,0,0,0,0.110539248,7.005892627,0.584927686
7.005892627,0.584927686,token_90,FALSE,0,0,0,0,0,0,0.140886805,7.081583202,0.509237111
7.081583202,0.509237111,token_56,FALSE,0,0,0,0,0,0,0.197107623,7.204103611,0.386716701
7.204103611,0.386716701,token_55,TRUE,7.248710632,4.991474152,7.888671875,0.16,0,0.02,0.136522446,5.019788943,2.868882932
5.034719497,2.853952378,token_80,FALSE,0,0,0,0,0,0,0.124900377,5.109428786,2.779243089
5.125406422,2.763265453,token_4,FALSE,0,0,0,0,0,0,0.127925928,5.189413108,2.699258767
5.189413108,2.699258767,token_36,FALSE,0,0,0,0,0,0,0.227085019,5.330554172,2.558117703
5.330554172,2.558117703,token_51,FALSE,0,0,0,0,0,0,0.1719417,5.442572288,2.446099587
5.442572288,2.446099587,token_85,FALSE,0,0,0,0,0,0,0.129257265,5.527281158,2.361390717
5.527281158,2.361390717,token_14,FALSE,0,0,0,0,0,0,0.229891373,5.661734939,2.226936936
5.661734939,2.226936936,token_6,FALSE,0,0,0,0,0,0,0.145318293,5.774767958,2.113903917
5.774767958,2.113903917,token_1,FALSE,0,0,0,0,0,0,0.191995805,5.91013936,1.978532515
5.91013936,1.978532515,token_22,FALSE,0,0,0,0,0,0,0.09696778,5.958403505,1.93026837
5.958403505,1.93026837,token_67,FALSE,0,0,0,0,0,0,0.47780264,6.367610373,1.521061502
6.367610373,1.521061502,token_5,FALSE,0,0,0,0,0,0,0.246604214,6.531891569,1.356780306
6.531891569,1.356780306,token_86,FALSE,0,0,0,0,0,0,0.33181821,6.723719425,1.16495245
6.723721385,1.16495049,token_10,FALSE,0,0,0,0,0,0,0.183021913,6.822537087,1.066134788
6.822537087,1.066134788,token_44,TRUE,7.254657745,5.273025513,7.878417969,0.79,0.01,0.12,0.611521341,5.42132061,2.457097359
5.435449474,2.442968495,token_19,FALSE,0,0,0,0,0,0,0.255963418,5.590912558,2.287505411
5.605315909,2.27310206,token_89,FALSE,0,0,0,0,0,0,0.269739665,5.792654276,2.085763693
5.792654276,2.085763693,token_42,FALSE,0,0,0,0,0,0,0.373808913,6.106317021,1.772100948
6.106317021,1.772100948,token_81,FALSE,0,0,0,0,0,0,0.224472978,6.223651029,1.65476694
6.223651029,1.65476694,token_12,FALSE,0,0,0,0,0,0,0.209099876,6.358285412,1.520132557
6.358285412,1.520132557,token_39,FALSE,0,0,0,0,0,0,0.130909303,6.429908656,1.448509313
6.429908656,1.448509313,token_35,FALSE,0,0,0,0,0,0,0.111052406,6.487588353,1.390829615
6.487588353,1.390829615,token_16,FALSE,0,0,0,0,0,0,0.069874891,6.520627193,1.357790776
6.520627193,1.357790776,token_88,FALSE,0,0,0,0,0,0,0.183919403,6.648442931,1.229975037
6.648442931,1.229975037,token_28,FALSE,0,0,0,0,0,0,0.172940676,6.735851549,1.14256642
6.735851549,1.14256642,token_20,FALSE,0,0,0,0,0,0,0.198656004,6.901647165,0.976770803
6.901647165,0.976770803,token_71,FALSE,0,0,0,0,0,0,0.146877417,6.975164741,0.903253227
6.975164741,0.903253227,token_65,FALSE,0,0,0,0,0,0,0.120829667,7.032844327,0.845573641
7.032846287,0.845571682,token_46,FALSE,0,0,0,0,0,0,0.262852965,7.18119166,0.697226308
7.18119166,0.697226308,token_63,FALSE,0,0,0,0,0,0,0.246884767,7.364912964,0.513505004
7.364912964,0.513505004,token_59,FALSE,0,0,0,0,0,0,0.142825802,7.437918358,0.440499611
7.437918358,0.440499611,token_32,FALSE,0,0,0,0,0,0,0.141631705,7.520346425,0.358071543
7.520346425,0.358071543,token_58,TRUE,7.536209106,4.965749741,7.821777344,0.1,0,0.01,0.202445508,5.073326103,2.74845124
5.086336367,2.735440977,token_52,FALSE,0,0,0,0,0,0,0.259225018,5.21648597,2.605291374
5.231487207,2.590290137,token_37,FALSE,0,0,0,0,0,0,0.235792515,5.354381412,2.467395931
5.354381412,2.467395931,token_31,FALSE,0,0,0,0,0,0,0.167295014,5.446602866,2.375174478
5.446602866,2.375174478,token_7,FALSE,0,0,0,0,0,0,0.134818518,5.514526933,2.30725041
5.514526933,2.30725041,token_72,FALSE,0,0,0,0,0,0,0.098540146,5.575492539,2.246284805
5.575492539,2.246284805,token_64,FALSE,0,0,0,0,0,0,0.107981451,5.637022503,2.184754841
5.637022503,2.184754841,token_23,FALSE,0,0,0,0,0,0,0.592286186,6.236959212,1.584818132
6.236963086,1.584814258,token_15,FALSE,0,0,0,0,0,0,0.273100425,6.402070038,1.419707306
6.402136222,1.419641122,token_57,FALSE,0,0,0,0,0,0,0.080295492,6.441161275,1.380616069
6.441254459,1.380522884,token_84,FALSE,0,0,0,0,0,0,0.08074409,6.486281507,1.335495837
6.48634769,1.335429654,token_78,FALSE,0,0,0,0,0,0,0.108530659,6.563322134,1.258455209
6.563322134,1.258455209,token_41,FALSE,0,0,0,0,0,0,0.10502672,6.628430128,1.193347216
6.628430128,1.193347216,token_75,FALSE,0,0,0,0,0,0,0.146413812,6.703529574,1.11824777
6.703531533,1.11824581,token_53,FALSE,0,0,0,0,0,0,0.100898105,6.749675296,1.072102048
6.749675296,1.072102048,token_48,FALSE,0,0,0,0,0,0,0.127560261,6.815677635,1.006099708
6.815677635,1.006099708,token_11,FALSE,0,0,0,0,0,0,0.189441281,6.921073958,0.900703385
6.921073958,0.900703385,token_27,FALSE,0,0,0,0,0,0,0.100745697,6.98257684,0.839200504
6.98257684,0.839200504,token_34,FALSE,0,0,0,0,0,0,0.001115137,6.98257684,0.839200504
6.982670069,0.839107275,token_77,FALSE,0,0,0,0,0,0,0.108589375,7.034796603,0.786980741
7.034796603,0.786980741,token_83,FALSE,0,0,0,0,0,0,0.11206133,7.080462828,0.741314515
7.080462828,0.741314515,token_24,TRUE,7.145437241,5.012804985,7.850097656,0.2,0,0.03,0.223629094,5.069853343,2.780244313
5.085532084,2.764565572,token_2,FALSE,0,0,0,0,0,0,0.117238103,5.13542065,2.714677006
5.14952942,2.700568236,token_91,FALSE,0,0,0,0,0,0,0.006464646,5.163085558,2.687012099
5.16308751,2.687010147,token_68,FALSE,0,0,0,0,0,0,0.10984729,5.241567805,2.608529851
5.241567805,2.608529851,token_54,FALSE,0,0,0,0,0,0,0.11974997,5.296753123,2.553344533
5.296753123,2.553344533,token_61,FALSE,0,0,0,0,0,0,0.110891329,5.346668333,2.503429323
5.346668333,2.503429323,token_50,FALSE,0,0,0,0,0,0,0.241760532,5.501940966,2.348156691
5.501940966,2.348156691,token_30,FALSE,0,0,0,0,0,0,0.118219237,5.583344042,2.266753614
5.583374061,2.266723596,token_62,FALSE,0,0,0,0,0,0,0.347726793,5.818593122,2.031504534
5.818593122,2.031504534,token_69,FALSE,0,0,0,0,0,0,0.230548772,5.974452212,1.875645444
5.974452212,1.875645444,token_73,FALSE,0,0,0,0,0,0,0.101348656,6.028773017,1.821324639
6.028773017,1.821324639,token_87,FALSE,0,0,0,0,0,0,0.119190147,6.091546498,1.758551158
6.091546498,1.758551158,token_79,FALSE,0,0,0,0,0,0,0.117665373,6.150866471,1.699231185
6.150868431,1.699229226,token_25,FALSE,0,0,0,0,0,0,0.087534439,6.198561341,1.651536316
6.198561341,1.651536316,token_70,FALSE,0,0,0,0,0,0,0.325534848,6.43968118,1.410416476
6.439685084,1.410412572,token_8,FALSE,0,0,0,0,0,0,0.129650392,6.534645945,1.315451711
6.534645945,1.315451711,token_17,FALSE,0,0,0,0,0,0,0.242702043,6.722866841,1.127230816
6.722866841,1.127230816,token_60,FALSE,0,0,0,0,0,0,0.11357964,6.794373497,1.055724159
6.794373497,1.055724159,token_74,FALSE,0,0,0,0,0,0,0.108762406,6.87582726,0.974270396
6.87582726,0.974270396,token_3,FALSE,0,0,0,0,0,0,0.115324941,6.922923848,0.927173808
6.922923848,0.927173808,token_49,FALSE,0,0,0,0,0,0,0.226429505,7.078191213,0.771906443
7.078191213,0.771906443,token_13,FALSE,0,0,0,0,0,0,0.121281219,7.132512078,0.717585579
7.132512078,0.717585579,token_47,TRUE,7.192492485,5.003154755,7.810546875,0.18,0,0.03,0.133600971,5.019472383,2.791074492
5.034686103,2.775860772,token_40,FALSE,0,0,0,0,0,0,0.091508531,5.080387704,2.730159171
5.092630737,2.717916138,token_9,FALSE,0,0,0,0,0,0,0.462460203,5.435608357,2.374938518
5.435608357,2.374938518,token_43,FALSE,0,0,0,0,0,0,0.118243267,5.484336019,2.326210856
5.484336019,2.326210856,token_45,FALSE,0,0,0,0,0,0,0.863498596,6.430808827,1.379738048
6.430808827,1.379738048,token_29,FALSE,0,0,0,0,0,0,0.12422956,6.492090203,1.318456672
6.492090203,1.318456672,token_21,FALSE,0,0,0,0,0,0,0.15103473,6.589506052,1.221040823
6.589506052,1.221040823,token_76,FALSE,0,0,0,0,0,0,0.085950015,6.63520769,1.175339185
6.63520769,1.175339185,token_26,FALSE,0,0,0,0,0,0,0.026834325,6.650239371,1.160307504
6.650336415,1.16021046,token_55,FALSE,0,0,0,0,0,0,0.133333427,6.718070261,1.092476614
6.718070261,1.092476614,token_5,FALSE,0,0,0,0,0,0,0.247703406,6.885466598,0.925080277
6.885466598,0.925080277,token_22,FALSE,0,0,0,0,0,0,0.097702366,6.934570737,0.875976138
6.934570737,0.875976138,token_48,FALSE,0,0,0,0,0,0,0.130389625,6.995484069,0.815062806
6.995484069,0.815062806,token_79,FALSE,0,0,0,0,0,0,0.11808974,7.05958534,0.750961535
7.0595873,0.750959575,token_30,FALSE,0,0,0,0,0,0,0.116672623,7.14075239,0.669794485
7.14075239,0.669794485,token_15,TRUE,7.197978973,5.002212524,7.836914063,0.17,0,0.03,0.278473414,5.11804837,2.718865693
5.129823267,2.707090795,token_40,FALSE,0,0,0,0,0,0,0.091604612,5.176985271,2.659928791
5.189591326,2.647322737,token_73,FALSE,0,0,0,0,0,0,0.10173376,5.241004609,2.595909454
5.241004609,2.595909454,token_11,FALSE,0,0,0,0,0,0,0.197776565,5.337521069,2.499392994
5.337521069,2.499392994,token_74,FALSE,0,0,0,0,0,0,0.106996459,5.408253685,2.428660378
5.408253685,2.428660378,token_36,FALSE,0,0,0,0,0,0,0.223577714,5.534382477,2.302531585
5.534382477,2.302531585,token_46,FALSE,0,0,0,0,0,0,0.272338416,5.688797295,2.148116767
5.688797295,2.148116767,token_38,FALSE,0,0,0,0,0,0,0.234785576,5.830140993,2.00677307
5.830140993,2.00677307,token_59,FALSE,0,0,0,0,0,0,0.142215231,5.905871972,1.93104209
5.905871972,1.93104209,token_60,FALSE,0,0,0,0,0,0,0.114789512,5.983113877,1.853800185
5.983113877,1.853800185,token_13,FALSE,0,0,0,0,0,0,0.120481847,6.04207328,1.794840783
6.04207328,1.794840783,token_91,FALSE,0,0,0,0,0,0,0.00642233,6.044861928,1.792052135
6.044861928,1.792052135,token_87,FALSE,0,0,0,0,0,0,0.118821708,6.102798305,1.734115757
6.102892868,1.734021194,token_17,FALSE,0,0,0,0,0,0,0.242415698,6.293408543,1.54350552
6.293410502,1.54350356,token_33,FALSE,0,0,0,0,0,0,0.363781625,6.563570864,1.273343198
6.563570864,1.273343198,token_10,FALSE,0,0,0,0,0,0,0.180205641,6.660609558,1.176304504
6.660609558,1.176304504,token_24,FALSE,0,0,0,0,0,0,0.218308549,6.786765218,1.050148845
6.786765218,1.050148845,token_81,FALSE,0,0,0,0,0,0,0.223699726,6.902571648,0.934342414
6.902571648,0.934342414,token_23,TRUE,7.197036743,5.167214394,7.855957031,0.56,0,0.08,0.601591424,5.468329206,2.387627825
5.480787113,2.375169918,token_34,FALSE,0,0,0,0,0,0,0.001117436,5.480787113,2.375169918
5.499679551,2.356277481,token_50,FALSE,0,0,0,0,0,0,0.239769053,5.650888495,2.205068536
5.650888495,2.205068536,token_21,FALSE,0,0,0,0,0,0,0.148828976,5.741753697,2.114203334
5.741753697,2.114203334,token_45,FALSE,0,0,0,0,0,0,0.847199316,6.690837339,1.165119693
6.690839551,1.16511748,token_58,FALSE,0,0,0,0,0,0,0.195804228,6.804290056,1.051666975
6.804290056,1.051666975,token_18,FALSE,0,0,0,0,0,0,0.176196915,6.921062194,0.934894837
6.921062194,0.934894837,token_76,FALSE,0,0,0,0,0,0,0.084725138,6.958923459,0.897033572
6.958989643,0.896967389,token_53,FALSE,0,0,0,0,0,0,0.101008237,7.011519708,0.844437324
7.011519708,0.844437324,token_86,FALSE,0,0,0,0,0,0,0.333085671,7.203329116,0.652627915
7.203329116,0.652627915,token_72,FALSE,0,0,0,0,0,0,0.097349337,7.255292356,0.600664675
7.255292356,0.600664675,token_69,TRUE,7.394753456,5.062515259,7.631835938,0.3,0,0.04,0.240159471,5.081451394,2.550384544
5.097026393,2.534809545,token_31,FALSE,0,0,0,0,0,0,0.165581921,5.191425465,2.440410472
5.204052977,2.42778296,token_89,FALSE,0,0,0,0,0,0,0.270565576,5.383724526,2.248111412
5.383724526,2.248111412,token_43,FALSE,0,0,0,0,0,0,0.121704832,5.44827874,2.183557197
5.44827874,2.183557197,token_83,FALSE,0,0,0,0,0,0,0.112824604,5.495354533,2.136481404
5.495356485,2.136479452,token_7,FALSE,0,0,0,0,0,0,0.139436022,5.571187817,2.060648121
5.571187817,2.060648121,token_2,FALSE,0,0,0,0,0,0,0.120669766,5.635767713,1.996068224
5.635767713,1.996068224,token_37,FALSE,0,0,0,0,0,0,0.234466845,5.776070081,1.855765857
5.776070081,1.855765857,token_8,FALSE,0,0,0,0,0,0,0.129451839,5.864561297,1.767274641
5.864561297,1.767274641,token_77,FALSE,0,0,0,0,0,0,0.108385458,5.915782198,1.716053739
5.915782198,1.716053739,token_70,FALSE,0,0,0,0,0,0,0.325276149,6.152561285,1.479274653
6.152561285,1.479274653,token_3,FALSE,0,0,0,0,0,0,0.11510993,6.215765119,1.416070819
6.215765119,1.416070819,token_88,FALSE,0,0,0,0,0,0,0.183510862,6.344916232,1.286919706
6.344916232,1.286919706,token_27,FALSE,0,0,0,0,0,0,0.100486381,6.407274768,1.22456117
6.407276727,1.22455921,token_71,FALSE,0,0,0,0,0,0,0.146190324,6.488872841,1.142963096
6.488872841,1.142963096,token_32,FALSE,0,0,0,0,0,0,0.140813363,6.551231354,1.080604583
6.551231354,1.080604583,token_4,FALSE,0,0,0,0,0,0,0.126730822,6.614460573,1.017375365
6.614460573,1.017375365,token_64,FALSE,0,0,0,0,0,0,0.109092619,6.679412358,0.95242358
6.679412358,0.95242358,token_25,FALSE,0,0,0,0,0,0,0.087939182,6.74206508,0.889770858
6.74206508,0.889770858,token_75,FALSE,0,0,0,0,0,0,0.145887471,6.817921869,0.813914068
6.817921869,0.813914068,token_28,FALSE,0,0,0,0,0,0,0.170950953,6.898598187,0.733237751
6.898598187,0.733237751,token_62,FALSE,0,0,0,0,0,0,0.343756274,7.119502343,0.512333594
7.119502343,0.512333594,token_9,TRUE,7.290054321,5.085474968,7.883789063,0.37,0,0.05,0.474370703,5.264762938,2.619026124
5.2792257,2.604563363,token_12,FALSE,0,0,0,0,0,0,0.207297097,5.409439385,2.474349678
5.426403038,2.457386024,token_78,FALSE,0,0,0,0,0,0,0.107986911,5.494386002,2.38940306
5.494386002,2.38940306,token_82,FALSE,0,0,0,0,0,0,0.138698236,5.58935041,2.294438653
5.58935041,2.294438653,token_26,FALSE,0,0,0,0,0,0,0.026796904,5.603811234,2.279977828
5.603811234,2.279977828,token_85,FALSE,0,0,0,0,0,0,0.129803651,5.68872495,2.195064113
5.68872495,2.195064113,token_19,FALSE,0,0,0,0,0,0,0.254897984,5.852090582,2.03169848
5.852090582,2.03169848,token_14,FALSE,0,0,0,0,0,0,0.229579068,5.982304312,1.90148475
5.982304312,1.90148475,token_49,FALSE,0,0,0,0,0,0,0.223750775,6.135074601,1.748714462
6.135074601,1.748714462,token_90,FALSE,0,0,0,0,0,0,0.140068751,6.216482893,1.66730617
6.216482893,1.66730617,token_67,FALSE,0,0,0,0,0,0,0.477351268,6.635998331,1.247790731
6.635998331,1.247790731,token_41,FALSE,0,0,0,0,0,0,0.104985748,6.690141737,1.193647325
6.690237083,1.19355198,token_6,FALSE,0,0,0,0,0,0,0.151368984,6.791646875,1.092142187
6.791646875,1.092142187,token_66,FALSE,0,0,0,0,0,0,0.110289325,6.859649204,1.024139859
6.859651163,1.024137899,token_56,FALSE,0,0,0,0,0,0,0.198328294,6.981994376,0.901794687
6.981994376,0.901794687,token_65,FALSE,0,0,0,0,0,0,0.119391412,7.039932996,0.843856066
7.039932996,0.843856066,token_20,FALSE,0,0,0,0,0,0,0.198647405,7.193577267,0.690211795
7.193672635,0.690116428,token_47,FALSE,0,0,0,0,0,0,0.129374379,7.266937494,0.616851568
7.266937494,0.616851568,token_39,FALSE,0,0,0,0,0,0,0.131232025,7.33575277,0.548036292
7.33575277,0.548036292,token_61,TRUE,7.345728874,4.963969231,7.869140625,0.12,0,0.02,0.11265935,5.006753661,2.862386964
5.022732526,2.846408099,token_42,FALSE,0,0,0,0,0,0,0.37338716,5.327725723,2.541414902
5.343399361,2.525741264,token_52,FALSE,0,0,0,0,0,0,0.255627146,5.471674956,2.397465669
5.471674956,2.397465669,token_1,FALSE,0,0,0,0,0,0,0.191358562,5.618207797,2.250932828
5.618207797,2.250932828,token_80,FALSE,0,0,0,0,0,0,0.127690172,5.698188268,2.170952357
5.698188268,2.170952357,token_35,FALSE,0,0,0,0,0,0,0.109312286,5.760949083,2.108191542
5.760949083,2.108191542,token_29,FALSE,0,0,0,0,0,0,0.122671914,5.817027479,2.052113146
5.817027479,2.052113146,token_63,FALSE,0,0,0,0,0,0,0.246627348,6.008822896,1.860317729
6.008918576,1.860222049,token_84,FALSE,0,0,0,0,0,0,0.080398205,6.048813932,1.820326693
6.048880115,1.82026051,token_16,FALSE,0,0,0,0,0,0,0.070199431,6.081430301,1.787710324
6.081430301,1.787710324,token_44,FALSE,0,0,0,0,0,0,0.599029306,6.665617675,1.20352295
6.665617675,1.20352295,token_57,FALSE,0,0,0,0,0,0,0.078607233,6.705513097,1.163627528
6.705579281,1.163561344,token_51,FALSE,0,0,0,0,0,0,0.169835731,6.83240594,1.036734685
6.832407899,1.036732726,token_54,FALSE,0,0,0,0,0,0,0.120102789,6.898966305,0.97017432
6.898966305,0.97017432,token_68,FALSE,0,0,0,0,0,0,0.109823463,6.963087544,0.906053081
6.963153727,0.905986898,token_18,FALSE,0,0,0,0,0,0,0.17630633,7.082910776,0.786229849
7.082910776,0.786229849,token_12,FALSE,0,0,0,0,0,0,0.208187017,7.224223904,0.644916721
7.224223904,0.644916721,token_34,FALSE,0,0,0,0,0,0,0.001147559,7.224223904,0.644916721
7.224223904,0.644916721,token_40,TRUE,7.224223137,4.954800606,7.897949219,0.06,0,0.01,0.090838803,5.004683577,2.893265642
5.021035723,2.876913495,token_30,FALSE,0,0,0,0,0,0,0.117708543,5.08741273,2.810536489
5.104163259,2.793785959,token_66,FALSE,0,0,0,0,0,0,0.110638312,5.166492783,2.731456436
5.166492783,2.731456436,token_80,FALSE,0,0,0,0,0,0,0.125040791,5.23637946,2.661569759
5.23637946,2.661569759,token_88,FALSE,0,0,0,0,0,0,0.18411914,5.36096517,2.536984049
5.36096517,2.536984049,token_21,FALSE,0,0,0,0,0,0,0.154906653,5.442784511,2.455164708
5.442784511,2.455164708,token_60,FALSE,0,0,0,0,0,0,0.112432898,5.50988254,2.388066679
5.50988254,2.388066679,token_62,FALSE,0,0,0,0,0,0,0.347334193,5.736784287,2.161164932
5.736784287,2.161164932,token_51,FALSE,0,0,0,0,0,0,0.173839428,5.854134254,2.043814965
5.854134254,2.043814965,token_5,FALSE,0,0,0,0,0,0,0.245467264,6.021707378,1.87624184
6.021707378,1.87624184,token_35,FALSE,0,0,0,0,0,0,0.110822518,6.084036879,1.81391234
6.084036879,1.81391234,token_64,FALSE,0,0,0,0,0,0,0.109604582,6.149503931,1.748445287
6.149503931,1.748445287,token_20,FALSE,0,0,0,0,0,0,0.195323968,6.300354615,1.597594604
6.300356574,1.597592644,token_76,FALSE,0,0,0,0,0,0,0.084318157,6.350209698,1.547739521
6.350209698,1.547739521,token_59,FALSE,0,0,0,0,0,0,0.143376913,6.41846551,1.479483709
6.41846551,1.479483709,token_67,FALSE,0,0,0,0,0,0,0.477055353,6.83937671,1.058572508
6.83937671,1.058572508,token_9,FALSE,0,0,0,0,0,0,0.461334137,7.187999569,0.70994965
7.187999569,0.70994965,token_2,TRUE,7.245816231,5.001792908,7.895019531,0.18,0,0.02,0.121182001,5.015893802,2.879125729
5.032949932,2.862069599,token_83,FALSE,0,0,0,0,0,0,0.110455697,5.069913194,2.825106338
5.084383756,2.810635775,token_53,FALSE,0,0,0,0,0,0,0.100696154,5.127890609,2.767128922
5.127890609,2.767128922,token_33,FALSE,0,0,0,0,0,0,0.377689989,5.39407634,2.500943191
5.39407634,2.500943191,token_90,FALSE,0,0,0,0,0,0,0.142541165,5.479443401,2.41557613
5.479445353,2.415574178,token_1,FALSE,0,0,0,0,0,0,0.190656,5.610014632,2.285004899
5.610014632,2.285004899,token_85,FALSE,0,0,0,0,0,0,0.131012644,5.69503691,2.199982621
5.69503691,2.199982621,token_39,FALSE,0,0,0,0,0,0,0.133548692,5.763319999,2.131699532
5.763319999,2.131699532,token_68,FALSE,0,0,0,0,0,0,0.109210053,5.836228877,2.058790654
5.836228877,2.058790654,token_71,FALSE,0,0,0,0,0,0,0.146210492,5.921566106,1.973453425
5.921566106,1.973453425,token_70,FALSE,0,0,0,0,0,0,0.325461492,6.16967462,1.725344911
6.16967462,1.725344911,token_79,FALSE,0,0,0,0,0,0,0.11767625,6.23976557,1.655253962
6.23976557,1.655253962,token_42,FALSE,0,0,0,0,0,0,0.366647956,6.54691153,1.348108001
6.54691153,1.348108001,token_56,FALSE,0,0,0,0,0,0,0.196894755,6.662742272,1.232277259
6.662744232,1.2322753,token_78,FALSE,0,0,0,0,0,0,0.108381527,6.735623799,1.159395732
6.735623799,1.159395732,token_57,FALSE,0,0,0,0,0,0,0.079720154,6.772615977,1.122403555
6.772615977,1.122403555,token_24,FALSE,0,0,0,0,0,0,0.219040724,6.902917437,0.992102094
6.902917437,0.992102094,token_63,FALSE,0,0,0,0,0,0,0.249216103,7.087893896,0.807125635
7.087893896,0.807125635,token_17,FALSE,0,0,0,0,0,0,0.240088252,7.275557235,0.619462296
7.275557235,0.619462296,token_50,TRUE,7.292808533,4.966186523,7.694824219,0.08,0,0.03,0.239645162,5.118822992,2.576001227
5.132708296,2.562115923,token_29,FALSE,0,0,0,0,0,0,0.122388727,5.188573003,2.506251216
5.204806559,2.49001766,token_25,FALSE,0,0,0,0,0,0,0.087461392,5.260434538,2.434389681
5.260434538,2.434389681,token_31,FALSE,0,0,0,0,0,0,0.165101016,5.344485797,2.350338422
5.344485797,2.350338422,token_26,FALSE,0,0,0,0,0,0,0.027372084,5.358418867,2.336405352
5.358418867,2.336405352,token_28,FALSE,0,0,0,0,0,0,0.170374756,5.442182913,2.252641305
5.442182913,2.252641305,token_72,FALSE,0,0,0,0,0,0,0.096313296,5.49376674,2.201057479
5.49376674,2.201057479,token_54,FALSE,0,0,0,0,0,0,0.118773543,5.549300462,2.145523757
5.549300462,2.145523757,token_49,FALSE,0,0,0,0,0,0,0.225352135,5.702129379,1.99269484
5.702129379,1.99269484,token_3,FALSE,0,0,0,0,0,0,0.114870694,5.767129868,1.92769435
5.767129868,1.92769435,token_75,FALSE,0,0,0,0,0,0,0.145910066,5.850425906,1.844398312
5.850425906,1.844398312,token_61,FALSE,0,0,0,0,0,0,0.110149241,5.906025618,1.7887986
5.906025618,1.7887986,token_87,FALSE,0,0,0,0,0,0,0.119198941,5.954820804,1.740003414
5.954822764,1.740001455,token_44,FALSE,0,0,0,0,0,0,0.600509009,6.538874328,1.155949891
6.538874328,1.155949891,token_11,FALSE,0,0,0,0,0,0,0.189471928,6.638941191,1.055883028
6.638941191,1.055883028,token_82,FALSE,0,0,0,0,0,0,0.139135746,6.737303294,0.957520925
6.737303294,0.957520925,token_16,FALSE,0,0,0,0,0,0,0.071129495,6.768223174,0.926601045
6.768317647,0.926506571,token_19,FALSE,0,0,0,0,0,0,0.253217052,6.937788665,0.757035553
6.937788665,0.757035553,token_6,FALSE,0,0,0,0,0,0,0.147527021,7.035284698,0.659539521
7.035284698,0.659539521,token_14,FALSE,0,0,0,0,0,0,0.229795214,7.174019679,0.520804539
7.174019679,0.520804539,token_7,TRUE,7.180541992,4.959609032,7.441894531,0.08,0.01,0.02,0.135417731,5.027168788,2.414725743
5.040448159,2.401446372,token_91,FALSE,0,0,0,0,0,0,0.006362619,5.040448159,2.401446372
5.056299925,2.385594606,token_48,FALSE,0,0,0,0,0,0,0.129431437,5.123857655,2.318036877
5.123857655,2.318036877,token_46,FALSE,0,0,0,0,0,0,0.261894973,5.269975841,2.17191869
5.269975841,2.17191869,token_37,FALSE,0,0,0,0,0,0,0.235474742,5.396355443,2.045539089
5.396355443,2.045539089,token_45,FALSE,0,0,0,0,0,0,0.857168118,6.344314687,1.097579844
6.344314687,1.097579844,token_13,FALSE,0,0,0,0,0,0,0.123182716,6.410768069,1.031126462
6.410768069,1.031126462,token_32,FALSE,0,0,0,0,0,0,0.14307389,6.481114395,0.960780136
6.481114395,0.960780136,token_84,FALSE,0,0,0,0,0,0,0.080930241,6.521012947,0.920881584
6.521012947,0.920881584,token_8,FALSE,0,0,0,0,0,0,0.129474404,6.615797587,0.826096945
6.615892388,0.826002143,token_43,FALSE,0,0,0,0,0,0,0.117890749,6.669068508,0.772826023
6.669068508,0.772826023,token_38,FALSE,0,0,0,0,0,0,0.234749448,6.811234146,0.630660385
6.811236106,0.630658425,token_36,FALSE,0,0,0,0,0,0,0.226122279,6.946263909,0.495630622
6.946263909,0.495630622,token_15,TRUE,7.100722313,5.079742432,7.717773438,0.34,0,0.05,0.285113674,5.094620451,2.623152986
5.107456483,2.610316955,token_65,FALSE,0,0,0,0,0,0,0.118631341,5.158859193,2.558914244
